漢字,相關字詞
收,束
收,押
收,泔
收,拾
收,看
收,音機
收,容
收,留
收,益
收,租
收,納
收,割
收,喙
收,場
收,發
收,視
收,費
收,集
收,跤洗手
收,數
收,盤
收,據
收,擔
收,錄
收,縮
收,購
收,藏
收,瀾
收,聽
收,驚
收,煞
收,單
收,棺
收,稅金
改,正
改,用
改,良
改,制
改,孤裼
改,建
改,為
改,革
改,酒
改,組
改,造
改,途
改,換
改,善
改,進
改,裝
改,運
改,寫
改,編
改,選
改,頭換面
改,薰
改,變
攻,打
攻,勢
攻,擊
攻,讀
放,刁
放,下
放,大
放,工
放,冗
放,心
放,手
放,水燈
放,火
放,任
放,血
放,卵
放,屁
放,屁豆
放,尿褲仔
放,帖仔
放,放
放,牧
放,空
放,屎
放,毒
放,流
放,重利
放,風聲
放,射
放,粉鳥
放,臭屁
放,送
放,假
放,棄
放,眼
放,符仔
放,款
放,開
放,債
放,煙火
放,肆
放,裒
放,榜
放,盡磅
放,寬
放,數
放,學
放,蕩
放,聲
放,鬆
放,捒
放,尿
放,空營
放,目
放,伴
放,紙虎
放,送頭
放,銃
放,冬
放,筋絡
放,空車
放,空載
放,人
放,捒人
放,燄火
政,大
政,局
政,見
政,府
政,治
政,治性
政,治家
政,客
政,界
政,務
政,策
政,壇
政,戰
政,績
政,黨
政,權
故,事
故,宮
故,鄉
故,意
故,障
故,宮博物院
敆,作
敆,痕
敆,逝
敆,縫
敆,藥
敆,藥仔
敆,釉
效,力
效,忠
效,果
效,法
效,益
效,能
效,率
效,應
敏,豆
敏,捷
敏,感
敏,感性
敏,感度
敏,豆仔
救,人
救,十八
救,火
救,世主
救,兵
救,助
救,災
救,命
救,治
救,星
救,援
救,濟
救,濟金
救,護
救,護車
救,贖
救,主
敗,市
敗,血症
敗,害
敗,家
敗,腎
敗,價
敗,壞
敗,露
敗,馬
敗,洩
敘,事
敘,述
教,冊
教,示
教,廷
教,改
教,材
教,育
教,育部
教,具
教,宗
教,官
教,法
教,室
教,科文
教,科書
教,員
教,師
教,書
教,訓
教,務
教,堂
教,授
教,條
教,會
教,練
教,養
教,學
教,導
教,職
教,職員
教,乖
教,囝
敢,毋是
敢,有
敢,死
敢,若
敢,通
敢,講
敢,是
散,工
散,凶
散,凶人
散,戶
散,文
散,仙
散,佈
散,形
散,步
散,赤
散,赤人
散,食人
散,陣
散,鬼
散,票
散,發
散,會
散,賣
散,學
散,場
散,食
散,戲
敦,煌
敨,中氣
敨,氣
敨,開
敨,放
敬,佩
敬,重
敬,酒
敬,意
敲,油
敲,虎𡳞
敲,門
敲,電話
整,合
整,治
整,型
整,建
整,個
整,修
整,理
整,頓
整,齊
整,數
整,整
整,體
敵,人
敵,手
敵,意
敵,對
數,目
數,字
數,位
數,念
數,房
數,值
數,單
數,量
數,想
數,學
數,據
數,櫃
數,額
數,簿
數,戶
數,珠
文,人
文,山
文,山區
文,化
文,化大學
文,化中心
文,化界
文,文仔笑
文,市
文,旦
文,件
文,字
文,言
文,身
文,具
文,官
文,明
文,武廟
文,法
文,物
文,宣
文,建會
文,革
文,書
文,案
文,教
文,章
文,筆
文,雅
文,豪
文,壇
文,學
文,學家
文,憑
文,藝
文,獻
文,光尺
文,德
文,湖線
文,才
文,車
文,定
文,武場
斑,馬
斑,馬線
斑,節蝦
斑,鴿
斑,芝
斑,芝棉
斑,芝樹
斗,六
斗,六市
斗,六門
斗,仔
斗,南
斗,南鎮
斗,概
斗,籠
料,理
料,想
料,想袂到
料,算
料,小
料,身
斜,目
斜,角
斜,視
斜,眼
斟,茶
斟,酒
斟,酌
斡,角
斧,頭
斧,頭櫼仔
斬,稻仔尾
斯,文
新,人
新,公園
新,化鎮
新,手
新,加坡
新,北投
新,台票
新,市
新,市鄉
新,正
新,生
新,任
新,年
新,式
新,竹
新,竹市
新,竹縣
新,秀
新,奇
新,店
新,店市
新,店溪
新,知
新,社鄉
新,型
新,城
新,城鄉
新,屋鄉
新,春
新,郎
新,厝
新,厝仔
新,厝莊
新,埔
新,埔鎮
新,娘
新,娘房
新,娘牚
新,馬
新,埤鄉
新,埤頭
新,婦
新,婦仔
新,婦仔育
新,婚
新,莊
新,莊市
新,陳代謝
新,款
新,港
新,港鄉
新,進
新,園鄉
新,新
新,聞
新,增
新,潮
新,曆
新,興
新,興區
新,營
新,營市
新,鮮
新,點點
新,舊
新,豐
新,豐鄉
新,疆
新,正年頭
新,北市
新,北
新,莊區
新,店區
新,屋區
新,屋
新,社區
新,社
新,營區
新,化區
新,化
新,市區
新,埤
新,園
新,店區公所
新,烏日
新,左營
新,富
新,北投支線
新,北產業園區
新,莊副都心
新,市一路
新,年頭
斷,奶
斷,交
斷,定
斷,根
斷,氣
斷,訊
斷,崖
斷,掌
斷,絕
斷,腦筋
斷,路
斷,電
斷,種
斷,頭
斷,頭腦筋
方,才
方,向
方,式
方,位
方,言
方,法
方,便
方,面
方,案
方,針
施,工
施,行
施,政
施,展
施,捨
施,壓
旁,人
旁,邊
旁,聽
旁,觀
旁,觀者
旅,行
旅,社
旅,客
旅,途
旅,程
旅,費
旅,遊
旅,館
旅,運中心
旋,律
旋,藤
族,人
族,群
族,親
族,譜
旗,下
旗,山溪
旗,山鎮
旗,尾山
旗,後
旗,津區
旗,袍
旗,魚
旗,津
旗,山區
旗,山
既,定
既,然
日,子
日,文
日,月蚶
日,月潭
日,月蟶
日,出
日,本
日,本豆醬
日,光
日,光燈
日,式
日,夜
日,拆
日,前
日,南
日,後
日,時
日,時仔
日,書
日,記
日,商
日,婆
日,常
日,欲暗
日,產
日,期
日,程
日,間
日,落
日,較晚
日,蝕
日,誌
日,語
日,劇
日,頭
日,頭公
日,頭花
日,暝
日,日
日,欲晝
日,仔
早,日
早,冬
早,年
早,前
早,時
早,時仔
早,晏
早,起
早,起時
早,起時仔
早,起晡
早,起頓
早,產
早,產兒
早,晡
早,期
早,睏
早,暗
早,頓
早,慢
早,頭
早,齋
旱,溪
旺,盛
昆,陽
昆,蟲
昇,華
明,天
明,日
明,月
明,仔日
明,仔早起
明,仔暗
明,仔載
明,白
明,年
明,呼
明,明
明,知
明,星
明,朗
明,理
明,細
明,智
明,落後日
明,德
明,確
明,瞭
明,講
明,證
明,顯
明,品
明,呼明唱
明,仔後日
昏,去
昏,倒
昏,迷
昏,暗
易,經
昔,日
星,光
星,座
星,宿
春,分
春,天
春,日鄉
春,牛圖
春,仔花
春,風
春,夏
春,假
春,捲
春,飯
春,暉
春,節
春,餅
春,聯
春,𣛮
春,日
昨,日
昨,昏
昨,暗
昨,暝
昭,應宮
是,非
是,按怎
是,啦
是,講
時,下
時,日
時,代
時,光
時,行
時,辰
時,事
時,刻
時,空
時,段
時,候
時,差
時,時
時,時刻刻
時,陣
時,常
時,速
時,報
時,期
時,間
時,勢
時,裝
時,運
時,價
時,數
時,機
時,鐘
時,到日到
時,計果
時,到
時,鐘瓜
晏,起來
晏,起
晚,冬
晚,囝
晚,安
晚,年
晚,輩
晝,矣
晟,養
晟,囝
普,及
普,通
普,普仔
普,渡
普,遍
普,快車
普,快
普,悠瑪號
普,悠瑪
普,通批
景,山溪
景,安
景,色
景,況
景,物
景,美
景,美溪
景,致
景,氣
景,象
景,福宮
景,緻
景,點
景,觀
晴,朗
晶,片
智,力
智,能
智,商
智,慧
智,識
智,覺
暑,假
暑,期
暖,暖
暖,暖區
暗,中
暗,示
暗,光鳥
暗,自
暗,色
暗,行
暗,步
暗,房
暗,崁
暗,時
暗,時仔
暗,班
暗,眠摸
暗,殺
暗,淡
暗,袋仔
暗,訪
暗,間仔
暗,飯
暗,暗
暗,號
暗,路
暗,頓
暗,暝
暗,漠漠
暗,趖趖
暗,毿
暗,毿病
暗,學仔
暗,頭仔
暗,安
暗,唸
暗,會
暗,車
暗,計
暗,記
暗,靜
暗,墨墨
暗,挲挲
暗,穡
暝,工
暝,日
暝,尾
暝,車
暝,時
暝,時仔
暫,且
暫,度
暫,時
暫,停
暴,力
暴,牙
暴,民
暴,君
暴,動
暴,亂
暴,穎
暴,露
曆,日
曉,得
曖,昧
曝,日
曝,日頭
曝,乾
曝,粟
曝,鹽
曠,床
曠,闊
曲,去
曲,曲
曲,折
曲,痀
曲,跤
曲,盤
曲,線
曲,調
更,加
更,正
更,生
更,年期
更,改
更,新
曷,使
曷,著
書,刊
書,包
書,本
書,目
書,局
書,店
書,房
書,法
書,架仔
書,面
書,展
書,評
書,寫
書,櫥
書,籍
書,架
曾,文溪
曾,經
替,手
替,代
替,身
替,換
最,好
最,初
最,近
最,後
會,仔
會,用得
會,同
會,合
會,見
會,使
會,使得
會,社
會,長
會,計
會,計師
會,面
會,員
會,做得
會,務
會,勘
會,商
會,得
會,得通
會,堪得
會,場
會,報
會,期
會,當
會,談
會,曉
會,頭
會,館
會,議
會,失禮
會,記得
會,毋著
會,得過
會,跤
會,不是
會,當過
會,赴
會,赴市
會,和
會,和盤
會,齊
會,通
會,仔跤
月,下老人
月,中
月,內
月,內房
月,內風
月,日
月,刊
月,半
月,台
月,外日
月,份
月,光
月,光暝
月,色
月,尾
月,來香
月,底
月,初
月,亮
月,津港
月,眉
月,美
月,俸
月,娘
月,桃
月,租費
月,婆
月,琴
月,給
月,暗暝
月,經
月,經帶
月,臺
月,蝕
月,餅
月,頭
月,內人
月,圍箍
月,大
月,戴笠
月,小
月,薪
月,圓門
月,仔錢
有,一日
有,一無兩
有,人緣
有,力
有,心
有,心人
有,史以來
有,用
有,名
有,耳無喙
有,利
有,孝
有,形
有,志
有,身
有,底
有,的
有,的無的
有,空
有,空無榫
有,要緊
有,限
有,害
有,效
有,時
有,時仔
有,時有陣
有,時陣
有,益
有,神
有,夠
有,情
有,通
有,款
有,無
有,量
有,閒
有,雄
有,意
有,歲
有,當時仔
有,聖
有,路用
有,影
有,緣
有,線
有,擋頭
有,擔頭矣
有,機
有,錢
有,錢人
有,頭有尾
有,應公
有,應公仔
有,聲有色
有,額
有,關
有,膭
有,路無厝
有,賰
有,打緊
有,膽
有,膽量
有,敢若無
有,夠重
有,機肥
有,較縒
有,局
有,塊
有,禮貌
有,禮數
有,靈聖
有,囡仔
有,品
有,所謂
有,頭尾
有,毋著
有,銷
有,一工
有,矣
有,重
朋,友
服,用
服,役
服,侍
服,務
服,務台
服,務生
服,務員
服,務業
服,從
服,裝
服,飾
服,藥
望,古
望,安鄉
望,眼鏡
望,蓋仔蔥
望,遠鏡
望,安
望,江南
朝,天宮
朝,代
朝,野
朝,陽
期,刊
期,待
期,限
期,望
期,貨
期,間
木,工
木,心枋
木,瓜
木,瓜山
木,瓜村
木,瓜溪
木,匠
木,匠師
木,耳
木,材
木,星
木,柵
木,屐
木,屐寮
木,師
木,料
木,魚
木,麻黃
木,棉
木,蝨
木,雕
木,柵動物園
木,麻
木,麻樹仔
未,亡人
未,必
未,免
未,來
未,知
未,婚
未,曾
未,曾未
未,嘗
未,必然
未,到
未,免得
末,末
末,期
本,人
本,土
本,土化
本,文
本,份
本,地
本,成
本,色
本,身
本,事
本,來
本,命錢
本,底
本,性
本,金
本,能
本,票
本,等
本,意
本,業
本,領
本,質
本,錢
本,壘
本,體
本,居地
本,埠
本,地人
本,國
本,籍
本,居
本,名
本,年
朱,紅
朴,子市
朴,子溪
朴,仔跤
朴,子
杉,仔
杉,仔柴
杉,林鄉
杉,林區
杉,林
杉,行
李,仔
李,仔鹹
李,仔攕
李,石樵美術館
李,哪吒
李,仔糖
杏,仁
杏,仁茶
材,料
材,質
村,民
村,長
杓,仔
杙,仔
杙,鳥仔
杜,伯仔
杜,定
杜,蚓
杜,蚓仔
杜,猴
杜,蛙
杜,蝛仔
杜,鵑
杜,胿仔
束,結
束,腰
束,縛
杯,仔
東,山鄉
東,引鄉
東,方
東,爿
東,包
東,北
東,石鄉
東,竹
東,西南北
東,沙
東,里
東,亞
東,京
東,岸
東,河鄉
東,南方
東,南亞
東,洋
東,風
東,倒西歪
東,埔蚋溪
東,海
東,區
東,部
東,部幹線
東,港溪
東,港鎮
東,筊
東,勢
東,勢角
東,勢厝
東,勢鄉
東,勢鎮
東,歐
東,澳
東,勢區
東,石
東,山區
東,山
東,港
東,河
東,引
東,湖
東,門
東,粉
杴,仔
松,山
松,山區
松,茸
松,梧
松,膠
松,山機場
松,江南京
松,竹
松,山新店線
板,仔
板,膋
板,嘹
板,橋
板,橋市
板,橋區
板,南線
枇,杷
枉,死
枉,屈
枉,費
枋,山
枋,山鄉
枋,仔
枋,堵
枋,寮
枋,寮鄉
枋,模
枋,橋頭
枋,橋
枋,橋區
枋,南線
枕,頭
枕,頭囊
枕,頭袋
枕,頭套
林,口鄉
林,內
林,內鄉
林,木
林,仔菝
林,仔邊
林,投
林,投姊仔
林,杞埔
林,務局
林,菝仔
林,園鄉
林,業
林,鳳營
林,邊
林,邊鄉
林,安泰古厝民俗文物館
林,語堂紀念館
林,口區
林,口
林,園區
林,園
林,榮新光
林,菝
果,子
果,子園
果,子猫
果,子猫仔
果,汁
果,真
果,然
果,園
果,實
果,子栽
果,子栽仔
枝,仔冰
枴,仔
枵,鬼
枵,飽吵
枵,饞
枵,飢失頓
枵,過飢
枵,燥
枵,了過飢
架,仔
架,設
架,勢
架,跤
架,構
枷,車藤
枸,杞
某,人
某,乜人
某,大姊
某,囝
某,某
柑,仔
柑,仔色
柑,仔得
柑,仔蜜
染,布
染,色
染,色體
染,料
染,顏
染,病
柔,美
柔,情
柔,軟
柔,道
柚,仔
柝,仔頭
查,出
查,扣
查,明
查,封
查,某
查,某人
查,某囝
查,某囡仔
查,某雨
查,某孫
查,某祖
查,某間
查,某體
查,某𡢃
查,某𡢃仔
查,看
查,埔
查,埔人
查,埔囝
查,埔囡仔
查,埔祖
查,埔𡢃仔
查,畝營
查,詢
查,數
查,證
查,某囝日
查,驗
柱,仔
柱,仔跤
柳,丁
柳,丁汁
柳,營
柳,營鄉
柳,營區
柴,刀
柴,山
柴,扒
柴,佛
柴,杙
柴,油
柴,門
柴,城
柴,屐
柴,梳
柴,柴
柴,砧
柴,耙
柴,草
柴,桶
柴,魚
柴,跤桶
柴,蜞
柴,寮
柴,頭
柴,頭尪仔
柴,鍥
柴,㷮
柴,目
柴,箍
柴,城鄉
柴,肝
柴,鍥仔
柴,人
柺,仔
柿,仔
柿,餅
柿,粿
柿,霜
柿,霜粉
栓,仔
栗,子
栗,林
校,工
校,友
校,方
校,正
校,舍
校,長
校,區
校,園
校,對
校,慶
核,子
核,心
核,定
核,武
核,准
核,能
核,發
根,本
根,底
根,基
根,源
根,節
根,據
格,仔
格,式
格,調
栽,培
桂,竹
桂,竹筍
桂,花
桂,花魚
桃,仔
桃,仔園
桃,花
桃,園
桃,園市
桃,園縣
桃,源鄉
桃,園區
桃,源區
桃,源
桃,園體育園區
案,件
案,例
案,底
案,情
桌,巾
桌,仔
桌,布
桌,面
桌,崁
桌,屜
桌,帷
桌,球
桌,頂
桌,罩
桌,裙
桌,跤
桌,蓋
桌,頭
桌,櫃
桌,𥴊
桐,油
桑,材
桑,材仔
桑,材樹
桑,椹
桑,椹樹
桑,仔樹
桑,仔葉
桔,仔
桔,仔汁
桔,仔餅
桱,仔
桶,仔
桶,柑
桶,筍
桶,蓋
桶,箍
桶,盤
桶,捾
桷,仔
桷,仔皮
桸,仔
梁,柱
梅,山鄉
梅,仔
梅,仔坑
梅,仔餅
梅,花
梅,毒
梅,仔茶
梅,山
梅,仔干
梓,官鄉
梓,官區
梓,官
梘,尾
梘,尾溪
條,文
條,件
條,例
條,直
條,約
條,款
梟,雄
梢,梢
梢,聲
梧,桐
梧,棲鎮
梧,棲區
梧,棲
梨,仔
梨,園寮
梯,次
梳,頭
梳,頭鬃
梳,妝打扮
梵,文
棄,世
棄,嫌
棄,嬰
棄,權
棉,仔
棉,花
棉,紗
棉,被
棉,裘
棉,襀
棉,襀被
棉,仔枝
棋,子
棋,盤
棍,仔
棑,仔頭
棑,仔
棒,球
棕,筅仔
棕,蓑
棕,鑢仔
棗,仔
棧,間
棧,房
森,林
棺,木
棺,柴
椅,仔
椅,苴
椅,桌
椅,條
椅,墊仔
椅,頭仔
椅,轎
椅,轎仔
植,物
椪,柑
椰,子
椰,子樹
楊,桃
楊,桃汁
楊,桃湯
楊,梅
楊,梅鎮
楊,梅壢
楊,英風美術館
楊,梅區
楓,仔
楓,仔樹
楓,樹
楔,手縫
楔,空
楔,後手
楔,縫
楗,空
楗,錢
楗,个
楠,仔
楠,仔坑
楠,西鄉
楠,梓
楠,梓區
楠,西區
楠,西
楠,梓加工區
楠,仔坑加工區
楠,仔溪
楬,仔
業,主
業,者
業,界
業,務
業,務員
業,債
業,餘
業,績
極,力
極,度
極,限
極,端
極,加
楷,模
楹,仔
概,尺
概,念
概,況
概,論
榕,仔
榕,仔樹
榕,樹
榨,菜
榫,空
榫,頭
榮,民
榮,幸
榮,耀
榮,譽
榮,華
榴,槤
構,成
構,思
構,造
構,想
構,圖
槌,仔
槌,槌
槌,摃鐵
槐,豆
槓,仔
槓,仔寮
槳,仔
槺,榔
槽,頭
槽,頭肉
樂,手
樂,曲
樂,界
樂,音
樂,捐
樂,迷
樂,章
樂,隊
樂,園
樂,意
樂,團
樂,暢
樂,樂溪
樂,器
樂,壇
樂,觀
樂,跎
樓,仔
樓,仔厝
樓,尾頂
樓,梯
樓,頂
樓,跤
樓,層
樓,栱
標,本
標,示
標,明
標,致
標,記
標,會仔
標,準
標,榜
標,誌
標,頭
標,點
標,題
樟,仔
樟,仔樹
樟,腦
樟,腦寮
樟,腦丸
模,仿
模,式
模,型
模,組
模,樣
模,範
模,擬
樣,式
樸,實
樹,子
樹,木
樹,仔
樹,奶
樹,奶弓仔
樹,奶糖
樹,奶擗仔
樹,尾
樹,杞林
樹,豆
樹,身
樹,枝
樹,林
樹,林口
樹,林市
樹,根
樹,栽
樹,絡
樹,椏
樹,葉
樹,影
樹,蔭
樹,貓
樹,頭
樹,薯
樹,叢
樹,奶箍仔
樹,奶束仔
樹,梅
樹,火紀念紙博物館
樹,林仔
樹,林區
樹,欉
樹,錦
樹,奶拭仔
樹,奶索仔
橄,欖
橄,欖油
橋,仔頭
橋,頂
橋,跤
橋,墩
橋,樑
橋,頭
橋,頭鄉
橋,頭糖廠
橋,頭區
橋,仔頭糖廠
橋,頭火車站
橋,仔頭火車站
橐,仔
橐,袋仔
機,身
機,車
機,制
機,房
機,油
機,長
機,型
機,師
機,能
機,動
機,密
機,械
機,率
機,票
機,場
機,會
機,電
機,構
機,種
機,緣
機,器
機,器桶
機,關
機,關銃
機,場第一航廈
機,場第二航廈
機,場旅館
機,關車
橫,山
橫,山鄉
橫,向
橫,扴
橫,直
橫,財
橫,逆
橫,霸霸
橫,痃
檔,名
檔,案
檔,期
檢,方
檢,定
檢,采
檢,查
檢,疫
檢,索
檢,討
檢,測
檢,視
檢,察官
檢,調
檢,舉
檢,點
檢,警
檢,驗
檨,仔
檨,仔青
檫,仔
檯,面
檯,燈
檳,榔
檸,檬
櫃,臺
櫃,檯
櫃,台
櫥,仔
櫥,屜
櫥,窗
櫳,仔
櫳,仔內
櫳,仔飯
櫻,花
櫻,桃
欄,位
欄,杆
權,力
權,利
權,威
權,限
權,益
權,勢
權,算
欠,用
欠,安
欠,血
欠,缺
欠,債
欠,數
欠,點
次,子
次,序
次,長
次,要
欣,羨
欣,賞
欣,慕
欲,死欲活
欲,呢
欲,知
欲,望
欲,暗仔
欲,暗矣
欲,晝仔
欲,倚
欶,水
欶,奶
欶,管
欹,空
欺,負
欺,瞞
欺,騙
欺,貧重富
欽,佩
款,式
款,待
款,勸
歁,的
歁,話
歁,歁
歁,頭歁面
歁,大呆
歁,呆
歇,工
歇,冬
歇,晝
歇,喘
歇,寒
歇,睏
歇,暗
歇,暝
歇,熱
歇,涼
歇,睏日
歇,睏時仔
歌,手
歌,仔
歌,仔戲
歌,曲
歌,星
歌,迷
歌,詞
歌,舞
歌,舞團
歌,劇
歌,壇
歌,聲
歌,謠
歌,詩
歌,仔冊
歌,仔先
歌,仔簿
歌,仔仙
歐,巴桑
歐,式
歐,洲
歐,美
歐,陽
歐,盟
歕,火
歕,咑觱仔
歕,風
歕,喙觱
歕,觱仔
歕,觱觱仔
歕,雞胿
歕,雞胿仔
歡,呼
歡,迎
歡,送
歡,喜
歡,樂
歡,頭喜面
歡,歡喜喜
止,血
止,枵
止,疼
止,喙焦
止,嗽
止,渴
正,手
正,手爿
正,月
正,月正時
正,爿
正,本
正,式
正,身
正,宗
正,門
正,是
正,派
正,面
正,音
正,常
正,統
正,途
正,港
正,番公
正,著時
正,視
正,當
正,當時
正,經
正,義
正,路
正,頓
正,確
正,範
正,拗
正,房
正,剾
正,名
正,實
正,月時
正,月時仔
正,月正頭
正,種
此,中晝
此,外
此,地
此,早起
此,刻
此,後
此,時
此,暝昏
步,入
步,行
步,數
步,調
步,輦
步,頻
武,力
武,士
武,士林
武,功
武,市
武,生
武,林
武,俠
武,洛溪
武,將
武,術
武,塔
武,溜灣
武,聖廟
武,裝
武,器
武,藝
武,車
歧,視
歪,哥
歪,斜
歪,喙
歪,膏揤斜
歪,路
歲,月
歲,壽
歲,頭
歷,代
歷,史
歷,年
歷,來
歷,程
歷,經
歷,練
歷,史博物館
歸,仁鄉
歸,尾
歸,來
歸,納
歸,類
歸,屬
歸,仁區
歸,仁
歸,氣
歹,人
歹,天
歹,心
歹,手爪
歹,代
歹,囝
歹,囝症
歹,年冬
歹,死
歹,扭搦
歹,育飼
歹,命
歹,命人
歹,性地
歹,物
歹,空
歹,剃頭
歹,看
歹,看相
歹,食
歹,徒
歹,症頭
歹,喙
歹,喙斗
歹,款
歹,睏
歹,勢
歹,意
歹,腹肚
歹,話
歹,路
歹,運
歹,銅舊錫
歹,積德
歹,聲嗽
歹,講
歹,癖
歹,聽
歹,𤆬頭
歹,睏癖
歹,日
歹,吉兆
歹,物仔
歹,看面
歹,面
歹,面相看
歹,紡
歹,價
歹,彩頭
歹,蟲
歹,代誌
歹,冬
歹,份
歹,鬼𤆬頭
歹,過
歹,看頭
歹,面腔
歹,氣
歹,去
歹,事
歹,手癖
歹,天年
歹,聽話
歹,頭彩
歹,物件
歹,戲拖棚
歹,消息
歹,做
死,人
死,人面
死,人款
死,亡
死,心
死,去
死,目
死,刑
死,因
死,死
死,肉
死,囡仔
死,囡仔脯
死,囡仔䖙
死,坐活食
死,角
死,忠
死,性
死,板
死,者
死,泉
死,活
死,海
死,症
死,結
死,絕
死,殗殗
死,傷
死,會
死,窟仔水
死,罪
死,路
死,路旁
死,趖
死,諍
死,豬仔價
死,賴人
死,錢
死,體
死,鹹
死,扳仔
死,囡仔胎
死,囡仔災
死,翹翹
死,痠
殕,色
殕,的
殕,殕
殖,民
殖,民地
殖,民者
殘,忍
殘,留
殘,酷
殘,障
殘,骸
殘,殘
殘,殘脆脆
殭,屍
殯,儀館
段,落
殺,人
殺,手
殺,生
殺,死
殺,害
殺,氣
殼,仔絃
殿,堂
毀,滅
毋,才
毋,甘
毋,甘嫌
毋,甘願
毋,好
毋,好勢
毋,成
毋,成人
毋,成囝
毋,成物
毋,成猴
毋,成樣
毋,但
毋,免
毋,拄好
毋,知
毋,知人
毋,知死
毋,知影
毋,信
毋,是
毋,是勢
毋,挃
毋,值
毋,准
毋,捌
毋,情願
毋,通
毋,敢
毋,著
毋,過
毋,管
毋,願
毋,驚
毋,是款
毋,成囡仔
毋,就
毋,敢當
毋,知見笑
毋,知輕重
毋,知死活
毋,值著
母,女
母,仔囝
母,囝椅
母,身
母,妗
母,的
母,金
母,校
母,舅
母,舅公
母,語
母,親
母,親節
母,錢
母,體
母,姨
每,日
每,年
每,次
每,每
毒,手
毒,死
毒,性
毒,品
毒,計
毒,害
毒,素
毒,藥
毒,心
比,比
比,如
比,並
比,例
比,武
比,重
比,率
比,喻
比,照
比,較
比,對
比,數
比,論
比,賽
毛,利
毛,利率
毛,尾仔
毛,呼
毛,病
毛,毯
毛,筆
毛,跤
毛,管
毛,蟹
毛,管空
毛,毛仔雨
毫,米
毫,克
毯,仔
毽,子
民,心
民,主
民,主化
民,代
民,生
民,壯圍
民,事
民,法
民,俗
民,怨
民,政局
民,航
民,航局
民,國
民,情
民,族
民,族性
民,眾
民,間
民,雄
民,雄鄉
民,意
民,歌
民,調
民,選
民,營
民,營化
民,謠
民,權
民,權西路
民,望
氣,力
氣,口
氣,功
氣,色
氣,身惱命
氣,味
氣,怫怫
氣,氛
氣,流
氣,派
氣,候
氣,象
氣,象局
氣,勢
氣,概
氣,溫
